region_name,Station,longitude,latitude,date,time,Twilight,net,mesh (um),net diamter (m),tow depth (m),bottom depth(m),volume (m3),CTD,Polychaeta,Amphipoda,Cirripedia,Cladocera,Copepoda,Cumacea,Anomura,Brachyura,Caridea,Pleocyemata,Euphausiacea,Isopoda,Mysida,Ostracoda,Bryozoa,Chaetognatha,Anthozoa,Hydromedusa,Siphonophora,Scyphozoa,Ctenophora,Echinodermata,Bivalva,Cephalopoda,Gastropoda,Pteropoda,Nemertea,Phoronida,Pisces,Platyhelminthes,Protozoa,Sipuncula,Appendicularia,Thaliacea,Animalia
Northern Strait of Georgia,IS-4,-124.155,49.575,2017-06-06,941,Daylight,Ring VNH,250,0.5,150,420,23.29,,0.67635,3.08759,2.08845,0.21984,25.86017,0,0.23353,0.45942,0.2164,0,0.63375,0,0,0.99355,0.07859,0.60386,0,16.11465,9.4134,0,0,0.18466,0.01649,0,0.02858,10.39073,0,0,0.14255,0,0.07518,0,5.4286,0,0
Northern Strait of Georgia,IS-3,-124.287,49.655,2017-06-06,1113,Daylight,Ring VNH,250,0.5,150,315,22.8,,1.85635,5.40228,1.62807,0.02808,18.67839,0,0.20658,0.32773,0.37193,0,1.75474,2.13333,0,0.96492,0.04744,0.24675,0.01754,13.86272,7.79526,0,1.68281,0.27706,0.00168,0,0,2.57193,0.14035,0,0.39474,0,0.4992,0,10.08701,0,0
Nearshore-North East,IS-2,-124.083,49.637,2017-06-06,1252,Daylight,Ring VNH,250,0.5,31,31,4.98,,1.73936,0.53493,53.97591,23.26105,12.97374,0,0,0.84337,0.14779,0,0.13695,0,0,0,0.13365,0.08333,0,28.7253,5.53534,0,34.93655,1.89686,0.01542,0,0.14907,5.46185,0,0,13.24498,0,0.43952,0,11.31084,0,0
BC Inlets,PRUTH,-128.091,51.655,2017-06-07,956,Daylight,Bongo VNH,250,0.5,58,75,9.19,,0,0,24.61806,0.26986,4.76623,0,0.0827,0.01034,0.04004,0,0.29771,0,0,0,0,0,0,0,0,0,0,0,0.00313,0,0.05083,0.14799,0,0,0.00653,0,0,0,0.12187,0,0
Northern Vancouver Island Offshore,P12,-130.667,48.971,2017-06-07,2312,Daylight,Bongo VNH,236,0.56,250,3240,79.17,38,0.17977,0.45513,0,0,13.03267,0,0.00921,0,0.05166,0,0.54278,0.00533,0,0.13337,0.00053,2.56158,0,0.9453,0.48579,0.00126,0,0,0,0,0,1.21435,0,0,0.38639,0,0.019195,0,0.00909,0.77441,0
Northern Strait of Georgia,22,-124.269,49.67,2017-06-07,807,Daylight,SCOR VNH,236,0.56,335,353,70.13,79,2.30446,7.04296,1.82518,0.09126,25.26298,0,0.13703,0.43595,0.28747,0,2.17032,1.38714,0,2.89291,0.01424,1.08598,0,8.41784,4.93777,0,3.90817,0.23216,0.00876,0,0.02847,4.92115,0,0,0.43348,0,2.87138,0,4.32203,0,0
Alaska Basin East,P16,-134.672,49.276,2017-06-09,234,Night,Bongo VNH,236,0.56,250,3637,75.73,46,0.04521,0.30888,0,0,10.27425,0,0,0,0.02971,0,1.41347,0.08029,0.07395,0.10881,0.00014,1.76987,0,0.34465,1.58806,0.00224,0,0,0,0.07712,0,1.74277,0,0,3.22528,0,0.052975,0,0.01141,0.17562,0
Tidal Mixed,59,-123.251,48.616,2017-06-09,725,Daylight,SCOR VNH,236,0.56,202,225,51.32,94,6.40607,17.50059,64.44894,0.09977,37.20342,0,0.33172,6.27162,2.27006,0,3.05659,0,0.9035,0,0,21.17163,0.24942,298.74182,0,0,0,0.33522,0,0.08379,0.15564,0,0,0,0.28839,0,0.06385,0,4.19018,0,0
Alaska Basin East,P20,-138.665,49.567,2017-06-10,342,Night,Bongo VNH,236,0.56,249,3967,78.4,62,0.01735,1.9766,0,0,19.66539,0,0,0,0,0,1.58003,0.03878,0,0.18878,0,3.44102,0,0.65306,0.46329,0,0,0,0,0.07015,0,2.15664,0,0,0.66263,0,0.024275,0,0.02653,0.21377,0
Northern Strait of Georgia,IS-4,-124.155,49.575,2017-06-12,1056,Daylight,Ring VNH,250,0.5,149,420,26.25,,0.65159,8.41204,1.36534,0.13409,18.53551,0,0.17943,0.49692,0.192,0,0.21623,0,0,0.89296,0.00634,0.13364,0,11.50386,2.21303,0,2.43261,0.0451,0.00146,0,0.02633,4.11276,0,0,1.48648,0,0,0,1.53905,0,0
Northern Strait of Georgia,IS-3,-124.287,49.655,2017-06-12,1257,Daylight,Ring VNH,250,0.5,149,315,31.8,,0.67886,3.08056,1.85158,0.40251,27.27502,0,0.00299,0.49371,0.12554,0,0.14447,0,0,0.00314,0.0157,0.881,0,9.59258,7.45534,0,0.15799,0.06762,0.00966,0,0.06184,4.31132,0,0,2.67233,0,0.05506,0,2.21888,0,0
Nearshore-North East,IS-2,-124.083,49.637,2017-06-12,1436,Daylight,Ring VNH,250,0.5,31,30,5,,0.1408,2.6256,18.176,5.056,17.67824,0,0,0.042,0.1472,0,0.3368,0,0,0,0.1664,0.1056,0,17.2336,6.4212,0,3.8208,0.75264,0.0192,0,0.19072,4.352,0,0.192,9.26,0,0.30643,0,3.0976,0,0
Alaska Basin East,P26,-145.004,49.999,2017-06-13,603,Daylight,Bongo VNH,236,0.56,250,4250,91.18,92,0.02194,0.91358,0,0,13.408,0,0,0,0,0,0.82735,0.03334,0.06142,0.06668,0,1.15753,0,0.45492,0.02588,0,0.01864,0,0,0.06032,0.00384,0.84361,0,0,0.50889,0,0.058735,0,0.03624,0.00351,0
Tidal Mixed,59,-123.243,48.63,2017-06-21,2136,Daylight,SCOR VNH,236,0.56,217,228,45.32,4,0.1368,1.07608,1.04502,0.02824,12.7488,0.0143,0.01646,11.08387,0.44484,0,3.25684,0,0.51289,0.14122,0.00184,4.72727,0.00883,49.59309,0.01981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central Strait of Georgia,HW29,-123.347,49.342,2017-06-21,1400,Daylight,Bongo VNH,253,0.58,150,213,47.04,,0,15.0381,0.46258,0.69388,18.46208,0,0.10013,0.55596,1.09694,0,20.62686,0,0,0.38095,0.00354,3.64082,0,9.03826,1.47789,0,0.35731,0,0.00163,0,0.02476,4.06463,0,0,1.23406,0,0,0,0.75646,0,0
Juan de Fuca,72,-124.068,48.311,2017-06-22,1836,Daylight,SCOR VNH,236,0.56,173,184,42.71,14,0,1.12386,0.14985,0,14.18077,0,0.00843,1.0262,0.9342,0,1.5823,0,1.25498,0.01873,0,4.88092,0,2.89394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tidal Mixed,63,-122.976,48.243,2017-06-23,524,Daylight,SCOR VNH,236,0.56,134,153,36.87,27,0,1.23678,6.87389,0,36.53733,0,0.0614,13.09683,0.56414,0,23.77217,0,0.39837,0.34717,0,3.91212,0,18.62219,0,0,0,0,0,0,0.01805,0,0,0,0,0,0,0,0,0,0
Northern Strait of Georgia,IS-4,-124.155,49.575,2017-06-23,1040,Daylight,Ring VNH,250,0.5,150,420,25,,0.02688,7.23216,0.3584,0.064,12.08145,0,0,0,0.252,0,7.5596,0.99584,0,1.6896,0.04326,0.3712,0,8.55312,4.33728,0,2.45376,0,0.00461,0,0.02662,8.4992,0,0,0.0392,0,0.01751,0,0.29312,0,0
Northern Strait of Georgia,IS-3,-124.287,49.655,2017-06-23,1237,Daylight,Ring VNH,250,0.5,150,315,24.87,,0,9.65276,0.10294,0,18.78417,0,0,0.00294,0.15826,0,0.02831,0,0,0.49216,0.03011,0.36969,0,3.37641,3.40852,0,0.20201,0,0,0,0.0211,3.70165,0,0,0.0394,0,0.0352,0,1.49255,0,0
Nearshore-North East,IS-2,-124.083,49.637,2017-06-23,1422,Daylight,Ring VNH,250,0.5,30,30,5.02,,1.01992,4.20001,4.07968,0.60558,8.43207,0,0.12211,2.01434,0.15936,0,0,0,0,0,0.65466,0.01753,0,52.10039,7.28945,0,25.44064,0.53546,0.00765,0,0.22565,4.97609,0,0,0.36255,0,0.39241,0,0.93706,0,0
Central Strait of Georgia,GEO1,-123.748,49.25,2017-06-24,1014,Daylight,SCOR VNH,236,0.56,386,396,83.96,56,2.48059,8.15106,0.60981,0.10672,18.73876,0,0.07742,0.47641,0.29538,0,0.41353,0,0,4.79323,0.0436,1.46979,0,6.24906,1.47722,0,0,0,0.01464,0,0.02378,3.61624,0,0,0.42758,0,0,0,3.98513,0,0
Northern Strait of Georgia,14,-124.994,49.883,2017-06-25,1745,Daylight,SCOR VNH,236,0.56,305,315,66.67,95,2.4522,14.13349,0.26879,0,32.00199,0,0.98905,0.32507,0.51754,0,6.39974,0.72956,0,3.34363,0.01997,2.56211,0,6.42763,1.11858,0,0,0,0.00115,0,0,4.51778,0,0,0.37798,0,0,0,0.14207,0,0
Howe Sound,HW01,-123.402,49.391,2017-06-25,808,Daylight,Bongo VNH,253,0.58,75,80,22.44,,0.35365,1.69198,1.2549,1.26916,6.33128,0,0.06417,0.42067,1.23646,0,2.33449,0,0,0.57041,0.07786,1.63993,0,8.2442,6.91551,0,0.22389,0,0.01198,0,0.17055,24.72727,0,0,0.35918,0,0.05852,0,4.43066,0,0
Northern Strait of Georgia,22,-124.272,49.669,2017-06-26,2330,Night,SCOR VNH,236,0.56,342,350,70.05,100,3.81362,14.90817,0.73091,0,40.1822,0,0.23389,0.17948,0.57559,0,1.93539,2.77744,0,5.33561,0.03801,0.51535,0,5.41164,5.2583,0,0.33565,0.13522,0.01754,0,0.03801,14.93989,0,0,1.07267,0,0.04999,0,1.83092,0,0
BC Inlets,PRUTH,-128.091,51.655,2017-06-28,958,Daylight,Bongo VNH,250,0.5,65,75,10.25,,0,0,7.9922,0.09366,8.70543,0,0.00927,0,0.28722,0,5.90049,0,0,0.99902,0,0.01756,0,0.05463,0,0,0,0,0.00375,0,0.0562,0.53073,0,0,0.17561,0,0,0,0.87415,0,0
Northern Strait of Georgia,IS-4,-124.155,49.575,2017-07-05,1027,Daylight,Ring VNH,250,0.5,150,420,26.4,,0.37637,15.00016,0.48485,0.12121,20.1228,0,0.15515,0.31818,0.09545,0,1.24227,0,0,1.76061,0.07564,0.59697,0,9.81784,6.28084,0,0.13333,0,0,0,0.01261,13.23788,0,0,0.4803,0,0.06633,0,2.10424,0,0
Northern Strait of Georgia,IS-3,-124.287,49.655,2017-07-05,1156,Daylight,Ring VNH,250,0.5,150,315,25.73,,0.23972,5.01111,0.09949,0.14924,14.30883,0,0,0.10882,0.39176,0,1.35545,0,0,0.93899,0.07761,0.54442,0,4.35305,2.8457,0,2.38414,0,0.01045,0,0.03234,26.72367,0,0,0.22852,0,0,0,3.05449,0,0
Nearshore-North East,IS-2,-124.083,49.637,2017-07-05,1332,Daylight,Ring VNH,250,0.5,28,30,5.23,,0.97897,1.55526,5.62906,3.08987,9.3987,0,0.39159,1.37132,0,0,0.11319,0,0,0,1.00222,0.01683,0,22.32467,8.67534,0,6.34493,0.59473,0.02203,0,0.19579,11.44168,0,0,4.18356,0,0.12555,0,50.72275,0,0
Queen Charlotte Strait,QCS4,-127.406,50.779,2017-07-06,1523,Daylight,Bongo VNH,236,0.56,380,396,73.22,5,0,24.69271,1.81808,0.13985,54.24235,0,0.00387,0.3332,3.78422,0,0.50508,0,0.01093,0,0.02727,8.68178,0,5.5381,0,0,0,0,0,0,0,0,0.34963,0,0.02458,0,0.09412,0,3.4006,0,0
Northern Vancouver Island Shelf,CPE1,-127.833,50.999,2017-07-06,1850,Daylight,Bongo VNH,236,0.56,140,150,27.58,8,0.74257,1.43583,4.08412,0.04641,13.11083,0,0,0.30457,0.54822,0,39.92633,0,0,0,0,9.40189,0,1.10225,0,0,0.1269,0,0,0,0.02413,0,0,0,0,0,0,0,11.69543,0,0
Northern Vancouver Island Shelf,CI07,-129.807,50.939,2017-07-08,345,Daylight,Bongo VNH,236,0.56,250,1535,65.04,26,0,4.57762,0.0984,0,7.65947,0,0,0,0,0,10.74686,0,0,0.1476,0,3.48813,0,1.48263,0.4305,0,0,0,0,0,0,1.12669,0,0,1.39452,0,0.015605,0,0.03936,0,0
Hecate Strait,CI01,-128.496,51.466,2017-07-08,1304,Daylight,Bongo VNH,236,0.56,132,201,42.37,32,0.08025,0,0.03776,0.00378,2.68856,0,0,0,0,0,1.71717,0,0,0,0,1.09587,0,1.8834,0,0,0,0.01903,0.00045,0,0,1.38022,0,0,0.02738,0,0,0,0.35798,0,0
Hecate Strait,JPS7,-131.097,52.566,2017-07-10,130,Night,Bongo VNH,236,0.56,117,134,27.61,43,0.23644,1.25172,0.08113,0.10431,4.13254,0,0.06389,26.77001,0.54763,0,18.69033,0,0,0,0,3.7146,0.03984,41.27305,8.69975,5.03441,0,0,0,0,0.00151,0,0,0,2.95147,0,0,0,0.49838,0.42883,0
Hecate Strait,JPS4,-131.388,52.515,2017-07-10,348,Daylight,Bongo VNH,236,0.56,250,330,61.87,48,0.87616,10.66754,0.14482,0.10344,20.06285,0,0,0.09287,1.55765,0,22.29602,0.01862,0.07629,0,0,3.77463,0,1.90044,0.6866,2.24665,0,0.00176,0.00248,0,0.01655,4.37563,0,0,0.02909,0,0,0,0.7841,0.08276,0
Hecate Strait,JPS1,-131.669,52.604,2017-07-10,655,Daylight,Bongo VNH,236,0.56,130,140,34.29,51,0.87513,0,0,1.79177,15.57688,0,1.97001,6.31344,0.8455,0,46.50219,0,0,0,0,9.05781,0.37329,274.96574,27.2126,0,0.15118,0,0,0.06999,0.06794,1.90376,0,0.22397,0.19948,0,0.17873,0,0.29863,0.07466,0.01493
Northern Strait of Georgia,QU39,-125.099,50.031,2017-07-12,830,Daylight,Bongo VNH,250,0.5,245,265,44.52,,1.33459,18.24137,0,0,29.48112,0,0.31739,0.0584,0,0,5.16622,0,0,0.97754,0.01495,1.38365,0,4.90113,1.67547,0,0,0,0,0,0.00748,3.08895,0,0,0.01572,0,0,0,0.10063,0,0
Central Strait of Georgia,GEO1,-123.747,49.252,2017-07-12,1615,Daylight,Bongo VNH,253,0.58,390,400,74.7,1,4.41966,17.51553,0.47978,0.03427,55.64888,0,0.31526,0.3909,1.43599,0,10.32825,0,0,10.03535,0.04901,3.70297,0,16.37858,4.23318,1.86078,0.04685,0,0.01645,0,0.05346,34.14083,0,0,0.31325,0,0,0,1.32284,0,0
Northern Strait of Georgia,22,-124.273,49.672,2017-07-13,1413,Daylight,Bongo VNH,253,0.58,343,353,66.51,11,1.4129,5.42239,0.15396,0.53887,27.92025,0,0.31716,0.14735,0.28868,0,4.18022,0,0,2.55962,0.02502,0.61092,0,1.77146,4.3778,0,0.18343,0,0.00231,0,0.05158,5.64306,0,0,0.08179,0,0,0,0.65627,0,0
Northern Strait of Georgia,11,-124.719,49.709,2017-07-13,1715,Daylight,Bongo VNH,253,0.58,277,290,47.49,13,2.94741,49.38281,0.53906,0.01348,53.16861,0,0.61042,0.6286,0.78602,0,14.21899,0,0,6.17225,0.15417,1.41503,0,14.54909,3.72299,0,1.13835,0,0.01617,0,0,5.73847,0,0,0.00042,0,0,0,1.23445,0,0
Northern Strait of Georgia,CPF2,-124.498,49.469,2017-07-14,1015,Daylight,Bongo VNH,253,0.58,315,325,75.77,18,3.14789,43.46924,0.33786,0,47.32572,0,0.49729,0.46817,0.51801,0,12.80203,0.03041,0,4.52738,0.00439,0.88689,0,14.25195,6.26502,0,0.23096,0,0.00203,0.0937,0,3.59008,0,0,0.09634,0,0,0,0.25002,0,0
Central Strait of Georgia,41,-123.378,49.058,2017-07-14,1813,Daylight,Bongo VNH,253,0.58,235,245,86.59,26,1.45198,26.90231,0.73911,0.05913,21.72562,0,0,2.45284,2.76014,0,1.5526,0.02661,0,7.36899,0.15758,8.95942,0,12.6988,1.34048,0,0,0,0.00355,0,0.08455,15.01975,0,0,0.2737,0,0.02022,0,2.42543,0,0.00946
Bering Sea East Shelf,SLIP1,-175.057,62.009,2017-07-14,740,Night,Bongo VNH,153,0.56,65,76,18.14,40,6.44762,0.5267,1.49945,0,103.19382,0,0.01588,0,0,0,0.52922,0,0,0,0,0.1323,0,0,0,0,0,1.77817,0.50805,0,0,0,0,0,0,1.03197,0,0,0,0,0.06351
Bering Sea East Shelf,SLIP2,-175.207,62.05,2017-07-14,1030,Night,Bongo VNH,153,0.56,75,83,15.65,45,8.81789,0.12115,1.53355,0,108.88588,0,0,0.08179,0,0,0.21981,0,0,0,0,15.01955,0,0,0,0,0,0.51527,1.72984,0,0.03987,0,0,0,0,2.39233,0,0,0,0,0.39259
Bering Sea East Shelf,SLIP3,-174.57,62.391,2017-07-14,1549,Night,Bongo VNH,153,0.56,70,77,11.74,51,6.97786,0.1615,2.31686,0,38.40545,0,0,0,0,0,0.27257,0,0,0,0,67.81328,0,0.85179,0,0,0,1.03032,0.79727,0,0,6.13288,0,0,0,0,0,0,0,0,0
Bering Sea East Shelf,SLIP5,-173.548,62.56,2017-07-14,2015,Night,Bongo VNH,153,0.56,60,67,12.8,58,15.5,0,0.5,0,157.03375,0,0,0,0,0,0,0,0,0,0,76.28,0,6.25,0,0,0,0.63,3.1275,0,0,18.75,0,0,0,5.85,0,0,0,0,0
Southern Strait of Georgia,46,-123.179,48.856,2017-07-15,840,Daylight,Bongo VNH,253,0.58,164,176,33.97,29,0.01619,105.37487,1.05505,0,35.18491,0,0.13865,2.00718,0.58081,0,6.32392,0,1.32176,0,0.21553,9.89108,0,15.83809,0.41543,0,0,0,0.00904,0,0.10777,16.17722,0,0,0,0,0.07732,0,2.58864,0,0.07838
Tidal Mixed,59,-123.246,48.61,2017-07-15,1134,Daylight,Bongo VNH,253,0.58,215,235,70.93,31,0.57747,25.24827,11.98252,0.07218,24.19792,0,0,0.55665,0.72635,0,16.33836,0,0.89107,0,0.03754,10.7378,0,55.76653,0,0,2.01934,0,0,0,0,0.61356,0,0,0,0,0,0,25.57834,0,0
Gulf Islands,CBE2,-123.576,48.737,2017-07-15,1342,Daylight,Bongo VNH,253,0.58,55,60,21.14,33,0.01987,6.14928,3.99622,0.63576,13.01426,0,0.65596,7.4492,0.26434,0,0.23615,0,0,0.96878,0.04723,0.24031,0,8.17144,1.82214,0,0,0,0.00363,0,0.12836,8.74929,0,0,0.57332,0,0.08283,0,10.27361,0,0.02906
Gulf Islands,SC-04,-123.415,48.725,2017-07-15,1441,Daylight,Bongo VNH,253,0.58,80,90,26.35,35,0,1.19226,8.35522,0.38862,23.3396,0,0.32171,7.23567,0.48411,0,0.12911,0.04372,0,0,0.0442,0.86375,0,20.70498,0.7795,0,4.65609,0,0.01166,0,0.03983,2.89032,0,0,0.06755,0,0.13291,0,16.85618,0.17488,0.03109
Gulf Islands,GI-01,-123.344,48.761,2017-07-15,1518,Daylight,Bongo VNH,253,0.58,55,65,21.6,38,0.47407,1.03944,9.95556,0.20741,10.82051,0,0.01759,18.29713,0.41843,0,0.16,0,0,0,0.08474,0.40926,0,63.23703,0.05463,0,1.19259,0,0.00711,0,0.064,5.03704,0,0,0.36482,0,0.1216,0,31.88149,0,0.01896
Bering Sea East Shelf,SLIP4,-173.458,63.031,2017-07-15,105,Night,Bongo VNH,153,0.56,66,73,10.31,64,36.98156,3.35209,0,0,151.15423,0,0,0.38642,0,0,3.7711,0,0,0,0,27.55848,0,2.71581,0,0,0,63.35441,15.86654,0,0,0,9.31135,0,0,1.21048,0,0,0.15519,0,0.02483
Bering Sea East Shelf,BCL6C,-170.643,64.672,2017-07-15,1505,Night,Bongo VNH,153,0.56,40,49,8.37,73,3.82797,0,3.41697,0,37.88312,0,0.15305,0.00956,0.39307,0,2.80287,0,0,0.23895,0,4.85495,0,7.02031,0,0,0,1.08387,1.2086,0,0,1.80406,0,0,0,0.55914,0,0,0,0,0.35842
Bering Sea East Shelf,UTBS5,-169.914,64.67,2017-07-15,1955,Night,Bongo VNH,153,0.56,41,48,8.89,80,0.53993,0,0,0,20.47161,0,0.02801,0.02801,0,0,3.17211,0,0,0,0,3.35253,0,4.919,0,0,0,0,0.00405,0,0,0.04274,0,0,0,0.02632,0,0,0,0,0.01215
Bering Sea East Shelf,UTBS2,-169.097,64.681,2017-07-15,2355,Night,Bongo VNH,153,0.56,39,47,8.18,86,3.522,0,0.7335,0,32.77443,0,0.03044,0.09853,0,0,3.15771,0,0,0,0,2.8061,0,2.02934,0,0,0,0.02054,0.0132,0,0.00954,0,0.18337,0,0.3912,0.09535,0,0,0,0,0.17604
Bering Sea East Shelf,UTBS2A,-168.236,64.671,2017-07-16,245,Night,Bongo VNH,153,0.56,32,39,6.7,92,3.39105,0.02373,3.01492,0,61.60953,0.0099,0.01075,0.10328,0.58507,0,0.11642,0,0,0,0,2.86239,0,1.02611,0,0,0,0.02507,0.01881,0,0.01164,0.38656,0,0,0,0.69851,0,0,0.04478,0,0.14328
Bering Sea East Shelf,DBO2.7,-168.222,65.001,2017-07-16,545,Night,Bongo VNH,153,0.56,40,45,8.37,97,2.61289,0.81218,3.04301,0,13.0147,0,0.0595,0.22521,0,0,5.07527,0,0,0,0,0.15699,0,3.01864,0,0,0,0,0.00645,0,0,1.82557,0.05376,0,0,0,0,0,0.09438,0,0.06882
Bering Sea East Shelf,UTBS1,-169.14,64.99,2017-07-16,1015,Night,Bongo VNH,153,0.56,41,48,12.57,103,11.97136,0.38982,2.07637,0,7.73033,0,0,0.00636,0,0,0.72316,0.04296,0,0,0,0.8288,0,0.07001,0,0,0,0,0.05442,0,0,2.45425,0.11933,0,0,0.06205,0,0,0,0,0.09547
Bering Sea East Shelf,UTBS4,-169.891,64.961,2017-07-16,1340,Night,Bongo VNH,153,0.56,42,49,8.73,109,2.3024,0.27457,0.61855,0,25.56192,0,0,0.08557,0.07216,0,14.7079,0,0,0,0,2.54593,0,0.58717,0,0,0,0,0.03093,0,0.00893,3.82589,0,0,0,0,0,0,0,0,0.02749
Bering Sea East Shelf,BRS2,-168.398,65.669,2017-07-16,1910,Night,Bongo VNH,153,0.56,47,54,12.22,115,1.69068,0.41194,23.12602,0,71.01996,0.00543,0.08446,0.03928,0.32864,0,4.46564,0,0,0,0,11.78527,0,1.38953,0,0,0,0.93487,0.17381,0,0,7.52864,0.491,0.0491,0,0,0.0491,0,4.14076,0,0.10998
Bering Sea East Shelf,BRS3,-168.561,65.686,2017-07-16,2030,Night,Bongo VNH,153,0.56,46,53,10.13,117,2.24975,0.15696,13.74136,0,5.31837,0,0.04916,0.11145,0,0,5.4921,0,0,0,0,4.53524,0,0.95952,0,0,0,0.86238,0.20612,0,0.03455,3.32774,0,0,0,0,0,0,0.48371,0.37315,0.40276
Bering Sea East Shelf,BRS4,-168.721,65.704,2017-07-16,2200,Night,Bongo VNH,153,0.56,35,42,9.08,119,4.54296,2.01707,7.79736,0,19.69052,0,0.02742,0.12599,0.36233,0,1.23678,0,0,0,0,3.12291,0,1.45705,0,0,0,0.35154,0.10308,0,0,0.80727,0,0,0.5793,0,0.29736,0,0.57445,1.18943,1.37445
Chukchi,UTN1,-168.399,66.71,2017-07-17,600,Night,Bongo VNH,153,0.56,28,35,5.94,121,2.58755,0.40354,9.57912,0,40.44815,0,0,0,0,0,2.09343,0,0,0,0,10.75623,0,1.84512,0,0,1.48148,4.59192,0.00303,0,0,0.51347,0.25253,0.05051,0,0.13131,0.17677,0,0.23569,0.0303,0.02997
Chukchi,UTN2,-168.729,67.051,2017-07-17,910,Night,Bongo VNH,153,0.56,39,46,5.59,126,0.7907,0,3.72987,0,15.29151,0,0.00644,0.38748,0,0,25.45884,0,0,0,0,0.4229,0,1.49195,0,0,0,0,0.00161,0,0.00698,0.44723,0.04472,0,0,0.01395,0,0,0,0,0.14168
Chukchi,UTN3,-168.907,67.331,2017-07-17,1300,Night,Bongo VNH,153,0.56,44,51,8.59,131,4.41443,0.02759,7.99767,0.00291,1.41414,0,0,0,0,0,47.08848,0,0,0,0,0.03655,0,0.14552,0,0,0,7.01141,0.00838,0,0,0.29104,0,0,0.15134,0.54482,0,0,0.6461,0,0.00838
Chukchi,UTN4,-168.908,67.5,2017-07-17,1500,Night,Bongo VNH,153,0.56,48,51,12.22,136,4.0851,0.03879,3.46154,0,1.5866,0,0.0437,0.04583,0,0,5.54951,0,0,0,0,0.10752,0,0.00736,0,0,0,0.1856,0.03093,0,0,0.20458,0,0,0,0.57447,0,0,0.25777,0,0.00065
Chukchi,SEC8,-166.943,68.298,2017-07-18,530,Night,Bongo VNH,153,0.56,28,35,9.78,142,7.19937,0.00964,2.33129,0,2.06359,0,0.03282,0.00818,0,0,0.10225,0,0,0,0,0.5501,0,6.52351,0,0,0,301.74783,0.50429,0,0.00798,0.6135,0.30675,0,7.80164,0,0,0,0.67484,0,0.03436
Chukchi,SEC7,-167.122,68.242,2017-07-18,725,Night,Bongo VNH,153,0.56,37,43,8.03,147,7.87297,0.84657,28.99128,0,9.82045,0,0.57161,0,0.07846,0,4.20174,0,0,0,0,5.50362,0,1.7746,0,0,0,27.80174,3.88692,0,0.01943,0,0.12453,0,0,1.16563,0,0,0.59776,0,0.08369
Chukchi,SEC6,-167.308,68.185,2017-07-18,900,Night,Bongo VNH,153,0.56,44,51,9.21,152,4.16938,0.08024,10.08686,0,3.09622,0,0.47145,0.0975,0.42562,0,0.77741,0,0,0,0,4.74245,0,1.34745,0,0,0,124.52638,0.93225,0,0,0,0.05429,0,0,0,0,0,0,0,0.28143
Chukchi,SEC5,-167.495,68.128,2017-07-18,1020,Night,Bongo VNH,153,0.56,43,50,12.57,157,1.42602,0.19069,12.78043,0,99.02018,0,0.22649,0.04455,0.26173,0,1.15633,0,0,0,0.01396,6.34622,0,6.84806,0,0,0,21.43962,0.11169,0,0.01862,0.69809,0,0,0,0.09308,0,0,0.08353,0,0.24057
Chukchi,SEC4,-167.867,68.013,2017-07-18,1230,Night,Bongo VNH,153,0.56,48,55,10.05,162,1.91891,0.42985,2.37313,0,2.72072,0,0.07433,0.00796,0.3204,0,3.28109,0,0,0,0,0.64438,0,3.9403,0,0,0,3.58866,0.03582,0,0.00129,0.17662,0,0,0,0.34925,0.40299,0,0.57712,0,0.0597
Chukchi,SEC3,-167.867,68.013,2017-07-18,1430,Night,Bongo VNH,153,0.56,48,55,10.05,168,6.17014,0.04716,17.20896,0,5.06434,0,0.02816,0.01592,0.00637,0,0.199,0,0,0,0.00388,1.15761,0,8.74628,0,0,0,6.64477,0.84806,0,0,0.69651,0.07463,0.04478,0,3.02687,0.04478,0,11.43383,0,0.0406
Chukchi,UTN6,-168.433,67.74,2017-07-18,1758,Night,Bongo VNH,153,0.56,44,51,9.21,174,4.30066,1.24886,5.43323,0,0.94869,0,0,0,0,0,0.07916,0,0,0,0,0.24712,0,0.00586,0,0,0,0.21342,0.0428,0,0,0,0,0.00977,0,0.60977,0.02932,0,0.63518,0,0.00156
Chukchi,SEC2,-168.599,67.783,2017-07-18,1910,Night,Bongo VNH,153,0.56,44,51,9.21,179,5.53746,0.46906,7.45929,0,2.14577,0,0,0.03942,0.0684,0,0.46092,0.00977,0,0,0,0.2621,0,0,0,0,0,0.34202,0.22866,0,0,0.27687,0,0,0,0.63518,0.14658,0,1.31553,0,0.01824
Chukchi,SEC1,-168.923,67.675,2017-07-18,2200,Night,Bongo VNH,153,0.56,44,50,10.13,184,6.9082,0.67878,110.02961,0.00987,44.4921,0,0.07374,0.13061,0.00632,0,1.00099,0,0,0,0,2.25627,0,1.73741,0,0,0,0,0.00711,0,0,0.75025,0,0,0,0.154,0,0,7.14314,0.03554,0.00948
Northern Strait of Georgia,IS-4,-124.155,49.575,2017-07-18,1009,Daylight,Ring VNH,250,0.5,150,420,25.02,,0.05436,10.51191,0.51159,0.60112,15.19642,0,0,0.22382,0.29144,0,3.10088,0,0,0.92086,0.11639,0.62974,0,14.95612,5.91527,0,1.1255,0,0.00921,0,0.05986,19.05196,0,0,0.19984,0,0.0175,0,2.81631,0,0
